Method,Dataset,Preference,Initialization,Beta Friend,Beta Enemy,Repetition,Adjusted Rand Index,Silhouette Score,Seconds,Moves,Converged,Final Coalitions,Initial Adjusted Rand Index
LocStab,Iris,AE,KM,0.25,0.35,6,0.5623689530575416,0.32836688368364536,0.00318250001873821,7.0,1.0,7.0,0.9316386959516094
LocStab,Iris,AE,D,0.25,0.35,6,0.5052992574175622,0.2641826627917711,0.004209200036711991,68.0,1.0,7.0,0.0
LocStab,Iris,B,S,0.4,0.4,6,0.5509419495000053,0.42665697232393696,0.00802160007879138,146.0,1.0,4.0,0.0
LocStab,Iris,B,P,0.4,0.4,6,0.5509419495000053,0.42665697232393696,0.005674100015312433,119.0,1.0,4.0,-0.00548804947054167
LocStab,Iris,B,KM,0.4,0.4,6,0.5509419495000053,0.42665697232393696,0.0037727999733760953,47.0,1.0,4.0,0.5535553263935297
LocStab,Iris,B,D,0.4,0.4,6,0.5509419495000053,0.42665697232393696,0.003962899907492101,53.0,1.0,4.0,0.0
LocStab,Iris,AF,S,0.4,0.4,6,0.5509419495000053,0.42665697232393696,0.007933299988508224,146.0,1.0,4.0,0.0
LocStab,Iris,AF,P,0.4,0.4,6,0.5632005518192792,0.3666515217137399,0.005117800086736679,100.0,1.0,4.0,-0.004516378029052628
LocStab,Iris,AF,KM,0.4,0.4,6,0.5637510205230709,0.4948629025009563,0.003638199996203184,45.0,1.0,3.0,0.5673737019803287
LocStab,Iris,AF,D,0.4,0.4,6,0.0,,0.002490400103852153,0.0,1.0,1.0,1.0
LocStab,Iris,AE,S,0.4,0.4,6,0.4010611513547932,0.2296046393594215,0.007668800069950521,144.0,1.0,8.0,0.0
LocStab,Iris,AE,P,0.4,0.4,6,0.5712955910975713,0.3388960341211439,0.005046200007200241,97.0,1.0,5.0,0.07385205021742869
LocStab,Iris,AE,KM,0.4,0.4,6,0.6099646258503402,0.4129298439067162,0.0026324999053031206,5.0,1.0,4.0,0.91227655110618
LocStab,Iris,AE,D,0.4,0.4,6,0.5509419495000053,0.42665697232393696,0.003783999942243099,53.0,1.0,4.0,0.0
KMeans,Iris,-,-,,,7,0.6201351808870379,0.4599482392051863,0.048012100043706596,,,,
DBSCAN,Iris,-,-,,,7,0.0,,0.002063099993392825,,,,
LocStab,Iris,B,S,0.2,0.2,7,0.4683482281079879,0.12710927171172828,0.011975400033406913,154.0,1.0,14.0,0.0
LocStab,Iris,B,P,0.2,0.2,7,0.45701198504922025,0.18676466258449853,0.009892500005662441,140.0,1.0,12.0,0.006356644548076647
LocStab,Iris,B,KM,0.2,0.2,7,0.45920832279129165,0.1940938117912259,0.005232900031842291,38.0,1.0,12.0,0.6174148814559688
LocStab,Iris,B,D,0.2,0.2,7,0.46469485053211923,0.16332436813301812,0.00864820007700473,115.0,1.0,13.0,0.0
LocStab,Iris,AF,S,0.2,0.2,7,0.4646843326053576,0.08248345580487569,0.011000299942679703,136.0,1.0,14.0,0.0
LocStab,Iris,AF,P,0.2,0.2,7,0.5592621675095902,0.25344003871355447,0.00776509998831898,94.0,1.0,9.0,0.017460759728800967
LocStab,Iris,AF,KM,0.2,0.2,7,0.6304321754867971,0.4106101143095883,0.0038198999827727675,5.0,1.0,4.0,0.9121310018256137
LocStab,Iris,AF,D,0.2,0.2,7,0.0,0.21513796346371894,0.003675400046631694,1.0,1.0,2.0,0.0
LocStab,Iris,AE,S,0.2,0.2,7,0.32029880478087647,0.24059483142933455,0.00807780004106462,131.0,1.0,19.0,0.0
LocStab,Iris,AE,P,0.2,0.2,7,0.42903877265345336,0.11410133711285103,0.005771499942056835,123.0,1.0,15.0,0.023496218650298724
LocStab,Iris,AE,KM,0.2,0.2,7,0.4501613046616369,0.19496642361646918,0.0035487000131979585,37.0,1.0,12.0,0.632234841862788
LocStab,Iris,AE,D,0.2,0.2,7,0.44417493668327457,0.15966910249578728,0.0052386000752449036,107.0,1.0,14.0,0.0
LocStab,Iris,B,S,0.25,0.35,7,0.5052992574175622,0.26418266279177116,0.009808899951167405,145.0,1.0,7.0,0.0
LocStab,Iris,B,P,0.25,0.35,7,0.5052992574175622,0.26418266279177116,0.005868299980647862,134.0,1.0,7.0,-0.005689488174864055
LocStab,Iris,B,KM,0.25,0.35,7,0.5052992574175622,0.26418266279177116,0.004106199950911105,57.0,1.0,7.0,0.5086536580322479
LocStab,Iris,B,D,0.25,0.35,7,0.5052992574175622,0.26418266279177116,0.004202599986456335,68.0,1.0,7.0,0.0
LocStab,Iris,AF,S,0.25,0.35,7,0.5082545360329427,0.30224409333275437,0.008837300003506243,144.0,1.0,6.0,0.0
LocStab,Iris,AF,P,0.25,0.35,7,0.5260472273968971,0.21781522604197795,0.0049214999889954925,95.0,1.0,6.0,0.0016272614147602182
LocStab,Iris,AF,KM,0.25,0.35,7,0.5596292772570569,0.45945963250265476,0.003636699984781444,40.0,1.0,3.0,0.5688003620919375
LocStab,Iris,AF,D,0.25,0.35,7,0.0,,0.002485699951648712,0.0,1.0,1.0,1.0
LocStab,Iris,AE,S,0.25,0.35,7,0.4812959050206258,0.3055015756071267,0.009521099971607327,142.0,1.0,8.0,0.0
LocStab,Iris,AE,P,0.25,0.35,7,0.5325748744174701,0.28283985586164506,0.0056807000655680895,106.0,1.0,8.0,0.01908343899000729
LocStab,Iris,AE,KM,0.25,0.35,7,0.5623689530575416,0.32836688368364536,0.0027179999742656946,7.0,1.0,7.0,0.9316386959516094
LocStab,Iris,AE,D,0.25,0.35,7,0.5052992574175622,0.26418266279177116,0.004209200036711991,68.0,1.0,7.0,0.0
LocStab,Iris,B,S,0.4,0.4,7,0.5509419495000053,0.42665697232393696,0.008264899952337146,152.0,1.0,4.0,0.0
LocStab,Iris,B,P,0.4,0.4,7,0.5509419495000053,0.42665697232393696,0.005512000061571598,118.0,1.0,4.0,-0.0023144943433332267
LocStab,Iris,B,KM,0.4,0.4,7,0.5509419495000053,0.42665697232393696,0.003676599939353764,47.0,1.0,4.0,0.5535553263935297
LocStab,Iris,B,D,0.4,0.4,7,0.5509419495000053,0.42665697232393696,0.0038056999910622835,53.0,1.0,4.0,0.0
LocStab,Iris,AF,S,0.4,0.4,7,0.5509419495000053,0.42665697232393696,0.008272500010207295,152.0,1.0,4.0,0.0
LocStab,Iris,AF,P,0.4,0.4,7,0.5559376432828977,0.4027531401701853,0.0049983999924734235,97.0,1.0,4.0,-0.0031487147816485605
LocStab,Iris,AF,KM,0.4,0.4,7,0.5637510205230709,0.4948629025009563,0.0036500999704003334,45.0,1.0,3.0,0.5673737019803287
LocStab,Iris,AF,D,0.4,0.4,7,0.0,,0.0025267000310122967,0.0,1.0,1.0,1.0
LocStab,Iris,AE,S,0.4,0.4,7,0.48587796097212177,0.2519749544749496,0.007859100005589426,143.0,1.0,7.0,0.0
LocStab,Iris,AE,P,0.4,0.4,7,0.534351742730131,0.25044143452935574,0.0051105000311508775,101.0,1.0,5.0,0.0451696426522383
LocStab,Iris,AE,KM,0.4,0.4,7,0.6099646258503402,0.4129298439067162,0.002654199954122305,5.0,1.0,4.0,0.91227655110618
LocStab,Iris,AE,D,0.4,0.4,7,0.5509419495000053,0.42665697232393696,0.0038069000001996756,53.0,1.0,4.0,0.0
KMeans,Iris,-,-,,,8,0.6201351808870379,0.45994823920518646,0.046835799934342504,,,,
DBSCAN,Iris,-,-,,,8,0.0,,0.002063699997961521,,,,
LocStab,Iris,B,S,0.2,0.2,8,0.4674501514576671,0.13106164512892376,0.012882300070486963,167.0,1.0,14.0,0.0
LocStab,Iris,B,P,0.2,0.2,8,0.4674501514576671,0.13106164512892376,0.010900599998421967,161.0,1.0,14.0,0.00040348563410477377
LocStab,Iris,B,KM,0.2,0.2,8,0.4486827769578772,0.19510331886437904,0.005432500038295984,39.0,1.0,12.0,0.6130606962679823
LocStab,Iris,B,D,0.2,0.2,8,0.46469485053211923,0.16332436813301804,0.00545980001334101,115.0,1.0,13.0,0.0
LocStab,Iris,AF,S,0.2,0.2,8,0.41215988012382876,0.16310544361429355,0.009903699974529445,141.0,1.0,12.0,0.0
LocStab,Iris,AF,P,0.2,0.2,8,0.4466990752726172,0.09093817614537426,0.008125100051984191,89.0,1.0,9.0,0.04871427142960853
LocStab,Iris,AF,KM,0.2,0.2,8,0.6304321754867971,0.4106101143095883,0.002721400000154972,5.0,1.0,4.0,0.9121310018256137
LocStab,Iris,AF,D,0.2,0.2,8,0.0,0.21513796346371894,0.002553099999204278,1.0,1.0,2.0,0.0
LocStab,Iris,AE,S,0.2,0.2,8,0.23292201881258218,0.14581474759275317,0.007289299974218011,130.0,1.0,21.0,0.0
LocStab,Iris,AE,P,0.2,0.2,8,0.3682222097329162,0.1175675323542762,0.0058815000811591744,124.0,1.0,16.0,0.009067236179021713
LocStab,Iris,AE,KM,0.2,0.2,8,0.4512942016618554,0.19706952650148138,0.003530799993313849,40.0,1.0,12.0,0.6057471258114855
LocStab,Iris,AE,D,0.2,0.2,8,0.44417493668327457,0.15966910249578725,0.005280000041238964,107.0,1.0,14.0,0.0
LocStab,Iris,B,S,0.25,0.35,8,0.5052992574175622,0.26418266279177116,0.009208199917338789,147.0,1.0,7.0,0.0
LocStab,Iris,B,P,0.25,0.35,8,0.5052992574175622,0.26418266279177116,0.00560479995328933,121.0,1.0,7.0,-0.004553115871841609
LocStab,Iris,B,KM,0.25,0.35,8,0.5052992574175622,0.26418266279177116,0.003928999998606741,57.0,1.0,7.0,0.5086536580322479
LocStab,Iris,B,D,0.25,0.35,8,0.5052992574175622,0.26418266279177116,0.004212799947708845,68.0,1.0,7.0,0.0
LocStab,Iris,AF,S,0.25,0.35,8,0.5082545360329427,0.30224409333275437,0.008809900027699769,144.0,1.0,6.0,0.0
LocStab,Iris,AF,P,0.25,0.35,8,0.5262450396825397,0.32299090767762756,0.00501670001540333,99.0,1.0,5.0,-0.002202380952380952
LocStab,Iris,AF,KM,0.25,0.35,8,0.5596292772570569,0.45945963250265476,0.003522900049574673,40.0,1.0,3.0,0.5688003620919375
LocStab,Iris,AF,D,0.25,0.35,8,0.0,,0.0024987999349832535,0.0,1.0,1.0,1.0
LocStab,Iris,AE,S,0.25,0.35,8,0.46391724466526313,0.22330885929432667,0.00859320000745356,141.0,1.0,9.0,0.0
LocStab,Iris,AE,P,0.25,0.35,8,0.5094823665146826,0.20365693059934087,0.005294300033710897,108.0,1.0,8.0,0.02433687223350085
LocStab,Iris,AE,KM,0.25,0.35,8,0.5623689530575416,0.32836688368364536,0.0026997000677511096,7.0,1.0,7.0,0.9316386959516094
LocStab,Iris,AE,D,0.25,0.35,8,0.5052992574175622,0.26418266279177116,0.004200599971227348,68.0,1.0,7.0,0.0
LocStab,Iris,B,S,0.4,0.4,8,0.5509419495000053,0.426656972323937,0.008086399990133941,146.0,1.0,4.0,0.0
LocStab,Iris,B,P,0.4,0.4,8,0.5509419495000053,0.426656972323937,0.00544319988694042,116.0,1.0,4.0,-0.005840666706898164
LocStab,Iris,B,KM,0.4,0.4,8,0.5509419495000053,0.426656972323937,0.0036776999477297068,47.0,1.0,4.0,0.5535553263935297
LocStab,Iris,B,D,0.4,0.4,8,0.5509419495000053,0.426656972323937,0.003785699955187738,53.0,1.0,4.0,0.0
LocStab,Iris,AF,S,0.4,0.4,8,0.5509419495000053,0.426656972323937,0.007957400055602193,146.0,1.0,4.0,0.0
LocStab,Iris,AF,P,0.4,0.4,8,0.5632005518192792,0.3593602374939935,0.004941500024870038,96.0,1.0,4.0,-0.005565116199954719
LocStab,Iris,AF,KM,0.4,0.4,8,0.5637510205230709,0.49486290250095627,0.0036339000798761845,45.0,1.0,3.0,0.5673737019803287
LocStab,Iris,AF,D,0.4,0.4,8,0.0,,0.002518199966289103,0.0,1.0,1.0,1.0
LocStab,Iris,AE,S,0.4,0.4,8,0.484133325138795,0.2398087540831778,0.008404199965298176,158.0,1.0,7.0,0.0
LocStab,Iris,AE,P,0.4,0.4,8,0.5495498357383567,0.23459000958172274,0.005183100001886487,105.0,1.0,6.0,0.026522762348742956
LocStab,Iris,AE,KM,0.4,0.4,8,0.6099646258503402,0.41292984390671617,0.002687299973331392,5.0,1.0,4.0,0.91227655110618
LocStab,Iris,AE,D,0.4,0.4,8,0.5509419495000053,0.426656972323937,0.0038312000688165426,53.0,1.0,4.0,0.0
KMeans,Iris,-,-,,,9,0.6201351808870379,0.45994823920518646,0.050642300047911704,,,,
DBSCAN,Iris,-,-,,,9,0.0,,0.0023021999513730407,,,,
LocStab,Iris,B,S,0.2,0.2,9,0.4683482281079879,0.12710927171172826,0.012848899932578206,167.0,1.0,14.0,0.0
LocStab,Iris,B,P,0.2,0.2,9,0.4589756227701685,0.1709731860480583,0.009600499994121492,132.0,1.0,13.0,0.010255529077680658
LocStab,Iris,B,KM,0.2,0.2,9,0.45920832279129165,0.1940938117912259,0.005300199962221086,38.0,1.0,12.0,0.6174148814559688
LocStab,Iris,B,D,0.2,0.2,9,0.46469485053211923,0.16332436813301807,0.008772799978032708,117.0,1.0,13.0,0.0
LocStab,Iris,AF,S,0.2,0.2,9,0.5044341074405987,0.12149486418606283,0.011545000015757978,139.0,1.0,12.0,0.0
LocStab,Iris,AF,P,0.2,0.2,9,0.4636999468280911,0.09526961401816181,0.0077260000398382545,93.0,1.0,9.0,0.012720356660804124
LocStab,Iris,AF,KM,0.2,0.2,9,0.6304321754867971,0.4106101143095882,0.003249199944548309,5.0,1.0,4.0,0.9121310018256137
LocStab,Iris,AF,D,0.2,0.2,9,0.0,0.21513796346371894,0.002565000089816749,1.0,1.0,2.0,0.0
LocStab,Iris,AE,S,0.2,0.2,9,0.2628867426813939,0.10454376745345646,0.007532200077548623,134.0,1.0,19.0,0.0
LocStab,Iris,AE,P,0.2,0.2,9,0.4301807353116711,0.16721307418901532,0.005904900026507676,128.0,1.0,14.0,0.016732626761971642
LocStab,Iris,AE,KM,0.2,0.2,9,0.4501613046616369,0.19496642361646915,0.0035336000146344304,37.0,1.0,12.0,0.632234841862788
LocStab,Iris,AE,D,0.2,0.2,9,0.44417493668327457,0.15966910249578725,0.005254299961961806,107.0,1.0,14.0,0.0
LocStab,Iris,B,S,0.25,0.35,9,0.5052992574175622,0.26418266279177116,0.008597299922257662,146.0,1.0,7.0,0.0
LocStab,Iris,B,P,0.25,0.35,9,0.5052992574175622,0.26418266279177116,0.005834199953824282,121.0,1.0,7.0,0.0011287456432706167
LocStab,Iris,B,KM,0.25,0.35,9,0.5052992574175622,0.26418266279177116,0.003951499937102199,57.0,1.0,7.0,0.5086536580322479
LocStab,Iris,B,D,0.25,0.35,9,0.5052992574175622,0.26418266279177116,0.0042489999905228615,68.0,1.0,7.0,0.0
LocStab,Iris,AF,S,0.25,0.35,9,0.5113556028523202,0.3018051775513636,0.008501600008457899,144.0,1.0,6.0,0.0
LocStab,Iris,AF,P,0.25,0.35,9,0.5194069345452779,0.22335525102668566,0.004896600032225251,95.0,1.0,6.0,0.0015024723518924797
LocStab,Iris,AF,KM,0.25,0.35,9,0.5596292772570569,0.4594596325026548,0.003516900003887713,40.0,1.0,3.0,0.5688003620919375
LocStab,Iris,AF,D,0.25,0.35,9,0.0,,0.002574700047262013,0.0,1.0,1.0,1.0
LocStab,Iris,AE,S,0.25,0.35,9,0.4562067450530043,0.23848584739284662,0.008472800021991134,141.0,1.0,9.0,0.0
LocStab,Iris,AE,P,0.25,0.35,9,0.5186137633496004,0.30003082663678915,0.005676300032064319,121.0,1.0,8.0,0.0013975528679538863
LocStab,Iris,AE,KM,0.25,0.35,9,0.5623689530575416,0.32836688368364536,0.002696799929253757,7.0,1.0,7.0,0.9316386959516094
LocStab,Iris,AE,D,0.25,0.35,9,0.5052992574175622,0.26418266279177116,0.0042764999670907855,68.0,1.0,7.0,0.0
LocStab,Iris,B,S,0.4,0.4,9,0.5509419495000053,0.426656972323937,0.007936000009067357,152.0,1.0,4.0,0.0
LocStab,Iris,B,P,0.4,0.4,9,0.5509419495000053,0.426656972323937,0.005449000047519803,116.0,1.0,4.0,-0.0061932839432546575
LocStab,Iris,B,KM,0.4,0.4,9,0.5509419495000053,0.426656972323937,0.0036622999468818307,47.0,1.0,4.0,0.5535553263935297
LocStab,Iris,B,D,0.4,0.4,9,0.5509419495000053,0.426656972323937,0.003823300008662045,53.0,1.0,4.0,0.0
LocStab,Iris,AF,S,0.4,0.4,9,0.5509419495000053,0.426656972323937,0.008067700080573559,152.0,1.0,4.0,0.0
LocStab,Iris,AF,P,0.4,0.4,9,0.5610289337472288,0.38473114018136734,0.004962400067597628,98.0,1.0,4.0,-0.006099884727516851
LocStab,Iris,AF,KM,0.4,0.4,9,0.5637510205230709,0.4948629025009563,0.0038225000025704503,45.0,1.0,3.0,0.5673737019803287
LocStab,Iris,AF,D,0.4,0.4,9,0.0,,0.0024905999889597297,0.0,1.0,1.0,1.0
LocStab,Iris,AE,S,0.4,0.4,9,0.512079632742937,0.3224832970383941,0.00766140001360327,143.0,1.0,7.0,0.0
LocStab,Iris,AE,P,0.4,0.4,9,0.5446137480398723,0.3390446792257505,0.008632600074633956,97.0,1.0,5.0,0.055966642690411426
LocStab,Iris,AE,KM,0.4,0.4,9,0.6099646258503402,0.4129298439067162,0.0029866000404581428,5.0,1.0,4.0,0.91227655110618
LocStab,Iris,AE,D,0.4,0.4,9,0.5509419495000053,0.426656972323937,0.003813600051216781,53.0,1.0,4.0,0.0
